land_size_sqm,house_size_sqm,no_of_rooms,no_of_bathrooms,living_room,parking_space,front_garden,swimming_pool,house_age,Land_Rate_per_Acre,property_value
164,160,2,2,0,0,1,0,11,9535000,131814
194,172,3,4,1,1,0,0,15,8693000,158740
217,189,3,3,0,1,0,0,19,8395000,158054
219,217,3,3,1,0,1,0,3,9486000,137469
310,292,4,4,1,1,0,1,14,9209000,252479
272,266,4,5,1,1,1,0,4,8373000,218147
174,153,2,2,1,0,0,0,18,9551000,138929
144,141,1,2,0,0,0,0,20,9551000,65319
185,169,3,2,1,0,0,1,18,10100000,134825
399,389,6,4,1,1,1,1,10,9551000,323981
272,259,4,3,1,1,1,1,18,9523000,200120
179,164,2,3,0,1,1,0,20,9361000,135905
153,137,3,1,0,0,0,0,21,9339000,111493
168,151,3,2,0,1,0,1,15,8451000,138734
292,276,5,4,1,1,0,1,10,9565000,234408
307,271,4,4,1,1,1,1,18,9530000,257606
216,190,4,4,1,1,0,1,12,8606000,166707
253,248,5,2,1,1,1,0,19,9579000,202281
254,252,5,4,1,1,1,1,4,10100000,227372
205,182,4,4,1,1,1,1,22,9323000,201653
169,157,2,1,0,0,0,0,21,9100000,90483
199,179,3,4,1,0,1,0,18,9719000,149023
341,306,6,5,1,1,1,1,3,8345999,282186
138,129,1,1,1,1,0,0,6,8247000,110817
109,103,1,1,1,0,0,0,1,8169000,68178
175,161,3,4,1,0,0,0,16,8240000,139032
234,208,4,5,1,1,1,1,9,8219000,212129
268,262,5,4,1,1,1,0,14,8120000,209231
109,104,1,1,0,0,0,0,20,9399000,60018
267,252,4,4,1,1,1,1,7,4469000,204838
335,332,5,5,0,1,1,1,1,4335000,332617
106,104,1,2,0,0,0,0,4,6648999,80983
150,133,1,2,0,0,1,0,11,5987000,99224
191,169,3,1,0,1,1,0,21,7470999,122390
146,144,2,2,0,0,0,0,1,8596000,103927
409,408,6,7,1,1,1,1,21,4980000,322828
240,224,3,4,0,1,0,0,17,27100000,153199
195,193,3,3,1,0,0,0,11,26900000,130320
380,349,6,6,1,1,1,1,15,26800000,309895
144,138,1,2,1,0,0,0,7,26300000,106619
161,161,3,2,1,0,0,1,12,14300000,138496
190,180,4,4,0,1,0,0,7,17700000,138254
246,217,5,3,1,1,1,1,12,17500000,207261
180,162,3,2,1,1,1,0,2,16600000,153595
287,260,4,4,1,1,1,1,13,16000000,231131
177,164,3,1,0,1,0,0,8,14100000,134564
277,274,5,2,0,1,1,1,1,21200000,238661
447,403,6,4,1,1,1,1,2,14600000,416757
185,169,2,3,0,0,1,0,9,11299999,152111
217,206,4,5,1,1,1,1,17,10900000,177903
340,294,5,3,0,1,1,1,17,9894000,269781
268,247,5,2,1,1,1,1,16,9129000,213729
201,191,4,3,1,1,1,1,9,8670000,176802
162,144,2,1,0,1,1,0,11,11299999,116291
200,200,3,4,0,0,0,1,21,10900000,155556
426,425,7,7,1,1,1,1,8,15000000,341550
128,120,1,2,0,1,1,0,2,9567000,96926
118,105,1,1,0,1,0,0,8,9245000,82041
193,189,3,4,1,0,0,1,7,7697000,162324
226,205,4,3,1,1,1,1,16,8342000,189194
196,191,4,3,1,1,1,1,9,8134000,207942
707,608,8,8,1,1,1,1,8,6145000,570075
597,581,7,4,1,1,1,1,8,8134000,521683
274,253,5,2,1,1,1,1,14,6145000,239444
505,494,8,5,1,1,1,1,6,8568000,403997
215,208,4,2,1,1,1,1,3,15800000,203827
231,217,4,3,1,1,1,1,6,15000000,207948
261,248,4,5,1,1,1,1,7,14600000,236552
241,236,5,4,1,1,0,1,9,15900000,202570
293,253,5,2,1,1,1,1,18,15800000,246237
139,133,2,3,0,1,0,1,21,15000000,115469
294,291,5,4,1,1,1,1,6,11299999,243816
177,163,3,1,1,1,0,0,20,8415000,110706
245,215,4,4,0,1,1,0,5,8364000,207967
298,285,4,5,1,1,1,1,12,8211000,246555
267,257,5,4,1,1,1,1,15,8184999,205382
229,198,3,3,0,1,1,0,19,8109000,169785
102,91,1,1,0,1,0,0,11,7216000,72773
209,205,3,2,1,0,0,0,16,6018000,143738
168,165,3,3,0,0,0,0,17,8568000,120238
244,236,4,4,1,1,1,1,9,8415000,193290
151,129,3,1,1,1,0,1,14,7114000,104931
104,98,1,2,1,1,0,0,11,7114000,77390
189,167,3,1,0,1,0,0,4,7309999,150170
226,205,4,4,1,1,0,1,9,5998000,188898
286,252,4,4,1,1,1,1,15,6018000,252146
193,189,4,4,1,0,0,1,11,5916000,147144
242,220,4,2,1,1,1,1,22,3213000,214484
359,316,5,3,1,1,1,1,4,5916000,304141
310,276,4,3,1,1,1,1,2,3213000,265094
284,244,4,5,1,1,1,1,1,4988000,275772
668,551,8,6,0,1,1,1,16,2709000,574528
164,163,2,2,0,0,0,0,13,7675000,104962
309,280,4,5,1,1,0,1,8,8670000,258833
255,231,4,2,1,1,1,1,19,23100000,196737
121,110,2,1,0,1,0,0,15,18600000,106486
382,348,6,4,1,1,1,1,15,10900000,284625
151,137,2,3,0,0,0,1,20,26200000,130072
334,321,5,3,1,1,1,1,18,8190000,252797
205,194,4,5,1,1,1,1,3,11399999,161684
212,193,3,4,0,1,0,0,2,11399999,168388
127,123,1,1,0,0,0,0,22,6088000,63837
288,257,5,2,1,1,1,1,22,5443000,245935
260,237,5,2,1,1,1,1,3,26200000,209604
135,132,1,1,1,0,0,0,21,16500000,105347
286,253,4,2,1,1,0,1,7,15500000,231960
305,284,5,5,1,1,1,1,13,22400000,254037
232,224,3,3,1,1,1,0,9,22400000,197837
231,208,5,3,1,1,1,1,5,15100000,191114
148,129,1,2,1,1,0,0,6,14500000,88060
238,234,4,4,1,0,1,1,9,18600000,177457
316,283,5,5,1,1,1,1,15,15700000,260139
364,360,6,4,1,1,1,1,17,12400000,286540
264,245,4,3,1,1,1,1,1,13899999,238296
271,255,4,2,0,1,1,0,8,11100000,222925
131,128,1,2,1,0,0,0,15,10900000,88338
130,129,2,2,0,0,0,1,10,8190000,110976
194,185,4,5,1,1,1,1,14,11399999,144529
126,122,2,3,0,0,0,0,1,11399999,101665
173,167,3,4,1,1,1,0,6,11000000,184771
474,464,7,4,1,1,1,1,6,10400000,399439
203,182,4,3,1,1,0,1,22,8823000,159302
293,264,4,3,1,1,0,1,20,9040000,212971
170,149,2,3,1,1,0,1,1,6619000,133209
210,184,3,4,0,1,1,0,8,10200000,163285
307,275,5,2,1,1,1,1,18,9412000,246637
306,267,5,4,1,1,1,1,21,4637000,259136
105,91,1,2,0,1,0,0,20,8550000,72792
227,193,4,5,1,1,1,1,9,4600000,220457
259,230,5,5,1,1,1,1,16,15500000,213094
191,173,4,2,0,1,1,1,12,22400000,172286
345,302,5,3,1,1,1,1,9,8190000,300137
232,222,5,3,1,1,1,1,6,10500000,201122
217,198,3,4,0,1,0,1,4,5610000,195032
196,192,4,4,1,1,1,1,2,5335000,157146
469,430,7,5,1,1,1,1,20,6091000,372550
193,173,4,4,0,1,0,1,4,7040000,162891
165,142,2,3,1,0,0,0,9,7709999,96887
156,153,3,2,1,0,0,0,4,5335000,116649
183,174,3,2,0,1,0,1,20,4250000,162492
240,236,4,3,1,0,1,0,5,4877000,183100
273,244,5,4,1,1,1,1,9,4845000,245806
215,198,3,1,0,1,0,1,13,5070000,147956
307,294,5,5,1,1,1,1,21,3544000,259120
276,253,4,2,1,1,1,1,3,5070000,253913
290,251,5,3,1,1,1,1,14,3902000,222652
276,247,4,3,1,1,1,0,5,13000000,209573
208,182,3,3,1,0,0,0,5,13000000,126998
215,189,4,2,1,1,1,1,12,13000000,192671
218,202,3,2,1,1,0,0,9,14300000,165600
293,292,4,3,1,1,1,0,18,12100000,226297
166,142,3,3,0,0,1,0,3,6091000,139000
125,124,1,1,0,0,0,1,20,7040000,100922
274,256,4,2,1,1,0,1,7,7114000,203874
181,173,3,4,0,1,0,0,6,6069000,123339
248,235,4,5,1,1,0,1,3,8550000,242927
117,103,1,2,1,1,0,0,9,4600000,80805
238,216,3,4,0,1,1,0,17,5243000,174955
412,373,6,7,1,1,1,1,13,3100000,340215
148,135,1,1,0,0,0,0,8,3800000,89559
156,143,2,2,0,1,0,0,5,3900000,136766
305,289,4,3,1,1,1,1,8,4500000,250608
226,201,4,3,1,1,1,1,4,9400000,177630
234,200,4,2,1,1,1,1,18,8597000,192284
293,254,4,2,1,1,1,0,6,7600000,214157
120,120,1,2,1,0,0,0,19,6401000,65590
290,253,4,4,0,1,1,1,3,15400000,216986
268,236,5,4,1,1,1,1,4,15200000,227682
223,192,3,2,1,1,1,0,19,14400000,194808
209,199,4,5,0,1,0,1,13,13899999,173770
235,204,4,3,1,1,1,1,16,12000000,207286
117,111,1,2,1,0,0,0,19,11700000,84180
218,211,3,2,1,1,0,0,17,11100000,166604
215,203,4,5,1,1,1,1,5,10800000,171714
199,183,4,5,1,1,1,1,3,21500000,202069
222,222,3,3,1,0,1,0,4,26300000,166445
158,156,3,3,1,0,1,0,10,22599999,129185
277,266,4,5,1,1,0,0,12,25299999,187989
263,237,5,5,1,1,1,1,12,25700000,225446
300,295,5,3,1,1,1,0,16,17300000,224919
106,104,1,2,0,0,1,0,21,17500000,70357
154,140,3,1,1,0,0,1,15,16299999,118814
216,187,4,3,1,1,1,1,12,15600000,197211
137,121,1,1,1,1,0,0,10,15000000,109340
210,179,3,4,1,1,0,0,13,15000000,161952
145,133,2,2,1,0,0,1,12,15300000,121569
319,288,5,5,1,1,1,1,11,15300000,320116
150,143,1,1,1,1,0,0,7,7208000,96738
243,208,4,5,1,1,1,1,19,8400000,212413
101,100,1,1,0,0,0,0,14,8400000,81251
420,360,6,5,1,1,1,1,2,8120000,402970
266,244,4,3,1,1,0,1,20,7840000,202022
767,678,8,9,1,1,1,1,12,8400000,692086
166,163,2,1,0,0,0,0,6,7840000,116616
137,126,1,1,0,1,1,0,17,8400000,117264
276,240,4,5,0,1,1,1,7,8400000,229773
324,321,5,2,1,1,1,0,9,7498999,262513
199,187,4,2,1,1,0,1,10,7840000,173111
439,436,6,4,1,1,1,1,17,8081999,320752
217,210,4,4,1,1,1,1,13,8400000,238405
219,208,3,4,1,1,1,0,10,8400000,159768
251,250,5,3,1,1,1,1,18,8400000,210909
154,152,3,2,0,0,0,0,9,4950000,83735
255,241,4,3,0,1,1,1,2,4505000,244337
224,200,3,1,1,1,1,0,17,6360000,148437
302,277,4,3,1,1,1,1,22,5202000,240369
224,200,3,3,1,0,1,0,11,6936000,171721
148,145,1,2,1,0,0,0,19,7777000,88437
178,177,2,2,0,0,0,0,4,6375000,116234
219,195,3,4,0,1,0,1,4,5584000,168940
294,281,4,2,1,1,0,1,2,6528000,218703
229,203,4,3,1,1,0,1,3,8400000,194543
157,138,3,4,1,0,1,0,1,8120000,125329
194,173,3,1,0,1,0,1,11,5661000,176117
273,248,5,3,1,1,1,1,10,7840000,248374
204,178,4,5,0,1,1,1,2,8400000,208898
280,238,4,4,1,1,1,1,15,6188000,237524
263,238,4,4,0,1,1,0,10,5750000,202409
336,324,5,4,0,1,1,1,3,7840000,268468
295,283,4,3,0,1,1,1,8,5202000,230974
292,274,4,2,1,1,1,1,9,5277000,272300
783,737,8,6,1,1,1,1,17,6128000,684338
133,127,1,2,1,0,0,0,22,5731000,100599
310,268,5,3,1,1,1,1,8,3300000,259689
309,273,6,7,1,1,1,1,9,4100000,259481
157,145,2,2,0,1,0,0,15,3500000,99421
267,238,4,5,1,1,0,1,11,3490000,226331
334,313,5,3,1,1,0,1,5,12000000,255007
461,408,8,5,1,1,1,1,13,17000000,370318
136,122,1,2,0,1,1,0,17,6340000,108593
221,217,4,4,1,1,0,1,18,13000000,209302
127,122,1,1,0,0,0,0,11,4500000,78143
220,189,3,1,0,1,1,0,19,6150000,203821
447,435,7,7,1,1,1,1,6,6150000,373439
417,395,7,4,1,1,1,1,22,6150000,334752
648,577,8,6,1,1,1,1,11,8120000,530871
151,150,3,4,0,0,0,0,13,6250000,106342
128,118,2,1,1,0,0,0,18,7745000,65325
326,280,6,6,1,1,1,1,12,9122000,292020
306,262,6,5,1,1,1,1,18,9408000,244260
282,251,4,5,1,1,0,1,3,10500000,235997
347,334,5,4,1,1,1,1,3,8106999,285849
284,277,5,3,1,1,1,1,12,9828000,280710
290,289,4,4,1,0,1,1,5,13200000,226525
235,234,4,2,1,1,1,1,3,3105000,209753
112,108,1,1,0,0,0,0,9,3990000,65365
115,98,1,2,0,1,0,0,10,10600000,89046
136,131,2,1,0,0,0,1,22,4635000,90116
160,138,3,3,0,1,0,0,17,6150000,103212
289,256,4,3,1,1,1,1,20,10700000,263437
264,255,4,2,1,1,1,0,10,6700000,171855
191,172,3,1,0,1,1,0,18,31000000,143772
190,189,4,2,0,1,1,1,17,8200000,144935
245,242,5,5,1,0,1,1,22,13200000,188601
360,329,6,7,1,1,1,1,9,10500000,308478
140,129,1,2,1,1,0,0,15,80000000,92125
188,168,3,4,1,1,0,0,18,80000000,124956
307,285,4,4,1,1,1,0,20,9500000,232553
314,305,5,3,1,1,1,1,10,21500000,242657
326,302,6,4,1,1,1,1,17,5850000,293044
458,455,6,4,1,1,1,1,15,6150000,370745
145,138,2,2,0,0,0,0,19,6200000,106654
246,234,4,4,1,1,1,1,19,5800000,172336
460,452,6,5,1,1,1,1,7,5045000,357225
425,394,6,5,1,1,1,1,13,3864000,372923
234,211,4,4,1,1,1,0,14,6150000,215624
203,176,4,3,1,1,0,0,2,6171000,147493
210,208,4,2,1,1,1,1,9,5748000,181599
206,178,3,2,0,0,0,1,14,5500000,176508
190,171,2,2,1,1,0,0,19,5200000,115301
183,172,3,1,1,1,0,0,17,8500000,135227
112,97,1,1,0,0,0,0,17,12200000,65204
269,244,4,2,1,1,1,1,12,10100000,229442
236,219,3,1,1,0,0,0,16,10000000,158003
267,265,5,4,1,1,1,0,13,5800000,200594
112,108,1,2,0,0,0,0,4,7350000,66816
202,187,4,4,1,1,0,1,19,7450000,166388
230,204,4,5,1,1,0,0,3,7500000,197287
209,202,3,2,0,1,0,1,9,8000000,176936
150,150,3,1,0,0,0,0,8,8250000,102089
257,241,4,2,1,1,1,1,11,6200000,194602
306,305,5,4,1,1,1,1,12,6113000,239922
204,204,3,2,1,0,0,0,5,4277000,168179
451,413,6,5,1,1,1,1,17,4277000,355416
227,194,4,4,1,1,1,1,6,41300000,213990
560,527,7,5,1,1,1,1,15,4958000,440203
249,233,5,5,1,1,1,1,5,32799999,233775
453,394,6,5,1,1,1,1,7,49800000,369114
199,179,4,2,1,1,1,1,1,4450000,183976
234,203,4,3,1,1,0,1,11,8500000,201505
232,214,4,2,1,1,1,0,10,7000000,184904
338,305,5,2,1,1,1,1,22,4100000,249293
186,164,3,2,0,1,0,0,10,30400000,152476
146,133,1,1,0,1,1,0,16,24000000,118034
256,236,4,3,1,1,0,1,14,19300000,211209
110,102,1,2,0,0,0,0,3,3759000,81364
150,140,3,3,1,1,1,0,9,9200000,114355
106,101,1,2,1,0,0,0,17,8500000,78658
145,138,1,2,0,0,0,0,21,8300000,92552
141,141,1,2,1,0,0,0,21,8100000,97921
287,255,5,3,1,1,1,1,5,9800000,230566
638,518,8,5,1,1,1,1,10,9550000,485505
207,197,4,5,1,1,1,1,18,9400000,199134
194,176,3,4,1,1,0,0,11,8100000,178647
427,401,6,5,1,1,1,1,16,8250000,327151
155,151,3,1,1,0,0,1,21,7800000,104495
189,169,2,3,0,1,1,0,22,8100000,149229
214,182,3,3,0,1,0,0,15,12000000,143459
299,281,5,3,0,1,1,0,9,11900000,236899
290,256,4,2,0,1,1,0,13,10500000,199864
246,217,4,5,0,1,1,1,18,15900000,220207
304,298,5,4,1,1,1,1,6,3425000,266567
541,522,7,4,1,1,1,1,21,7000000,425148
289,269,4,5,1,1,1,1,13,6500000,278712
209,186,3,2,1,1,0,0,5,22799999,136515
150,140,3,4,1,1,0,0,14,3045000,114169
264,243,4,5,1,1,1,1,8,6000000,203974
343,312,5,3,0,1,1,1,9,6600000,246632
178,177,3,3,1,0,0,1,19,4700000,157844
226,219,3,4,0,1,0,0,7,25600000,145237
334,324,5,2,1,1,1,1,4,6188000,292941
281,253,4,3,0,1,1,0,2,8400000,264968
360,327,5,2,0,1,1,1,17,6188000,287175
160,136,2,3,1,1,0,1,14,8400000,114004
171,169,2,1,1,0,0,0,15,8400000,111380
317,316,5,2,1,1,1,1,3,6188000,277634
236,201,3,2,0,1,0,1,13,6188000,197145
360,340,5,2,1,1,1,1,8,8400000,288400
260,238,4,3,0,1,1,1,20,7840000,231866
228,220,4,2,1,1,0,0,20,35500000,175989
288,245,5,2,1,1,1,1,17,12000000,252196
121,114,2,1,0,1,0,0,22,9600000,69912
152,134,2,3,0,0,0,1,14,9400000,120739
193,184,4,4,0,1,1,1,3,3900000,156289
289,248,5,3,1,1,1,1,9,3500000,264436
462,461,6,4,1,1,1,1,17,3500000,366896
328,289,6,5,1,1,1,1,14,4400000,288951
199,180,3,3,0,0,0,0,14,8500000,150397
127,127,2,2,1,0,0,0,13,3320000,75754
197,178,4,2,1,1,1,1,9,29800000,185942
181,162,3,4,1,1,1,0,7,6200000,138954
347,341,5,3,1,1,1,1,14,8300000,276676
191,166,3,2,1,0,0,1,9,7950000,129082
345,325,6,7,1,1,1,1,1,9350000,299999
206,202,3,2,0,0,0,1,11,9250000,173608
300,272,6,4,1,1,1,1,20,5700000,251780
245,222,4,2,1,1,1,1,10,7000000,213396
137,136,1,2,0,0,1,0,21,7400000,80978
309,284,4,2,1,1,1,1,15,6250000,219743
713,578,8,7,1,1,1,1,12,9300000,541825
208,205,4,3,1,0,1,0,1,8000000,181335
237,203,4,2,1,1,1,0,2,8500000,180367
297,267,5,2,1,1,1,1,21,8500000,233180
512,491,8,6,1,1,1,1,13,8400000,424789
283,267,4,4,1,1,1,1,8,6150000,228090
266,243,5,5,1,1,1,1,5,6150000,225123
297,293,5,3,1,1,1,1,14,5700000,244801
465,440,7,6,1,1,1,1,22,23500000,393364
309,297,4,5,1,1,1,1,11,2800000,259852
350,326,5,4,0,1,1,1,16,4876000,282790
165,154,3,4,0,1,0,0,3,36500000,124741
273,237,4,2,1,1,1,0,4,7000000,196480
343,297,5,2,1,1,1,1,9,7400000,285496
232,218,3,4,1,1,1,0,5,7400000,196210
246,244,5,4,1,1,1,1,13,19000000,196145
174,168,2,1,0,1,0,0,17,3950000,126606
150,144,3,3,1,1,0,1,15,7380000,132548
122,110,1,1,0,0,0,0,11,9900000,88060
126,113,1,2,1,0,0,0,1,8000000,74763
121,121,1,2,0,0,0,0,8,2300000,85575
331,315,5,5,1,1,1,0,7,3647999,250668
208,208,3,4,1,0,1,0,10,3332000,155593
173,157,3,1,0,1,1,0,7,2800000,116840
326,314,5,5,1,1,1,0,17,36000000,257226
724,627,8,7,1,1,1,1,13,175000000,560313
135,122,2,3,0,1,0,1,10,6000000,131015
209,204,4,4,1,0,1,1,18,7500000,183243
167,148,2,2,1,1,1,0,4,7400000,134779
232,213,3,1,1,0,1,0,7,6950000,168998
228,199,3,2,1,1,1,0,20,6950000,146426
315,306,5,3,1,1,1,1,15,6900000,240939
244,223,4,4,0,1,1,1,2,7000000,222748
239,225,5,2,1,1,1,1,4,7500000,188485
175,173,3,1,1,0,0,1,4,7500000,125708
259,224,5,2,1,1,1,1,19,6200000,229824
189,174,3,4,1,0,0,1,10,6000000,161501
166,153,3,1,0,0,0,0,2,7000000,100711
244,230,4,2,1,1,0,1,22,6900000,190784
202,193,3,3,0,0,1,0,3,7208000,149933
232,215,4,5,1,1,0,1,17,7500000,204412
239,219,4,3,1,1,1,1,9,7208000,212089
454,410,7,7,1,1,1,1,3,3400000,386874
328,315,5,2,1,1,1,1,5,3400000,253012
301,287,4,2,1,1,1,1,1,8081999,227387
142,124,1,2,0,0,0,0,17,6603000,82745
251,233,5,2,1,1,1,1,9,6015000,231164
334,324,5,4,0,1,1,1,19,7498999,286393
146,138,1,1,0,0,0,0,14,8081999,79861
300,280,4,4,1,1,1,1,11,10500000,240873
255,250,5,2,0,0,1,1,5,2800000,211450
182,157,3,1,1,1,0,1,10,4789000,159502
256,225,4,2,1,1,1,1,6,13200000,231448
315,313,5,5,1,0,1,1,7,7840000,260227
152,143,2,3,0,0,0,0,19,8120000,103084
346,306,5,5,1,1,0,1,21,8400000,243714
221,199,3,1,1,0,0,0,11,4190000,161483
152,134,2,2,1,0,0,1,8,7840000,110686
247,240,4,2,1,1,1,1,12,49000000,201345
346,301,5,3,1,1,1,0,21,38500000,265462
219,208,4,3,0,1,1,1,7,30000000,206024
183,171,3,2,0,1,1,0,4,7731999,154784
139,121,2,2,0,1,0,0,22,27000000,103154
165,148,3,3,1,0,0,1,15,4800000,175392
169,162,3,4,1,1,0,1,7,4300000,143560
245,212,4,3,1,1,0,1,3,5200000,203349
199,195,3,4,1,0,0,0,17,40599999,135560
217,196,4,2,1,1,1,1,13,23600000,182258
381,327,6,4,1,1,1,1,10,120000000,324678
279,247,4,2,1,1,1,1,7,21000000,268216
137,124,1,2,0,1,0,0,3,55400000,86892
306,288,4,5,0,1,1,1,4,26000000,275735
196,188,4,5,1,1,1,1,17,42100000,155692
178,168,2,1,0,1,0,1,16,62900000,151432
195,184,3,1,1,1,0,0,10,40100000,155421
178,156,3,1,1,1,1,0,2,97600000,140290
206,178,4,4,1,1,1,1,4,14000000,159818
509,441,7,6,1,1,1,1,12,50199999,403675
167,157,3,4,0,1,0,0,18,21200000,112733
141,128,1,1,1,1,0,0,21,54600000,69056
295,280,4,2,1,1,1,1,7,57500000,228210
233,231,5,2,1,0,1,1,20,30400000,176517
293,256,5,2,1,1,1,1,20,28000000,235333
304,274,4,4,1,1,1,1,20,40000000,236317
333,305,5,4,1,1,1,1,11,47500000,272892
279,258,4,3,1,1,1,1,12,32000000,193179
254,226,5,4,1,1,1,1,22,22000000,239937
237,211,5,4,0,1,1,1,3,15000000,205067
470,428,6,6,1,1,1,1,10,4200000,392955
208,178,3,1,1,0,0,1,19,6500000,150516
285,261,5,3,1,1,1,1,17,4600000,303095
256,219,5,2,1,1,1,0,4,9800000,216031
283,275,4,2,1,1,1,1,8,6528000,262286
347,338,5,4,1,1,0,1,17,4600000,287452
686,610,8,9,1,1,1,1,9,18600000,553917
299,259,4,3,1,1,1,1,14,5500000,222257
247,236,5,5,1,1,1,1,20,4400000,204102
223,193,4,3,0,1,0,1,6,8120000,184238
213,196,3,4,0,1,0,0,16,8400000,145488
159,155,3,4,0,0,0,1,14,12400000,120312
555,485,7,4,1,1,1,1,3,7840000,513594
140,124,2,1,1,0,0,0,12,8120000,100058
119,108,1,1,0,1,0,0,1,8400000,68482
258,221,4,3,1,1,1,1,3,8400000,248041
335,303,5,4,1,1,1,1,2,8400000,288731
396,382,6,7,1,1,1,1,2,8400000,344604
316,275,5,5,1,1,1,1,10,4225000,275363
157,143,3,2,0,0,0,0,1,4300000,105788
259,244,4,5,1,1,1,1,20,3390000,213286
484,466,7,8,1,1,1,1,10,8400000,412642
183,180,3,2,0,0,0,1,19,8400000,129066
299,275,5,4,1,1,1,0,2,3888000,222123
127,117,1,2,0,0,0,0,21,3869000,109068
265,254,4,3,0,1,1,1,22,12500000,185875
165,159,3,2,0,0,0,1,2,26000000,137598
137,129,2,3,1,0,0,1,19,19000000,82747
238,230,4,2,0,1,1,1,22,16500000,196829
217,206,3,4,0,1,0,1,21,42300000,165372
252,231,5,4,1,1,1,1,9,190000000,202468
188,176,2,1,1,1,0,0,11,7450000,126081
246,232,4,5,1,1,1,1,7,6150000,190034
256,223,5,3,1,1,1,0,2,6600000,209114
248,234,4,3,0,1,1,1,13,4750000,219430
238,232,3,3,1,1,0,1,10,6015000,185464
185,162,3,4,0,1,0,1,12,6360000,125418
156,140,3,3,1,1,0,0,1,7498999,100458
135,132,2,1,1,0,0,0,4,7155000,82197
204,192,3,2,0,1,0,1,12,6015000,167948
238,226,3,1,0,1,0,1,3,5750000,205549
187,176,3,4,1,0,1,0,15,8081999,125197
355,344,6,4,1,1,1,1,13,3400000,317985
296,276,4,4,0,1,1,1,20,6200000,246777
231,219,3,2,1,1,0,1,7,23500000,224372
267,244,5,3,1,1,1,0,4,22500000,219558
149,147,2,3,0,0,1,0,4,6150000,104933
277,256,5,4,1,1,1,1,20,6150000,207289
185,179,2,3,0,0,1,0,22,6150000,104788
703,571,8,6,0,1,1,1,8,11500000,519349
136,127,2,2,0,1,0,1,14,3030000,126428
168,147,3,1,0,1,1,0,3,4800000,121114
157,156,3,1,0,0,1,0,10,13200000,102206
289,257,4,4,1,1,1,0,18,16000000,213083
357,342,5,5,1,1,1,1,3,6300000,316457
437,388,6,4,1,1,1,1,19,53000000,367683
236,210,5,2,1,1,1,1,1,4300000,215029
222,219,3,4,1,0,1,0,19,8900000,167804
227,205,4,4,1,1,1,0,5,9700000,164501
424,405,7,4,1,1,1,1,7,7840000,366550
248,213,4,5,1,1,0,1,15,7840000,181184
330,315,6,6,1,1,1,1,15,8400000,260709
233,221,3,4,1,0,1,0,8,7840000,144435
260,242,5,5,1,1,1,1,1,8400000,285521
466,427,6,5,1,1,1,1,15,8400000,369859
193,192,4,4,1,1,1,0,20,8400000,134535
297,271,5,3,1,1,1,1,13,8120000,236978
305,275,5,2,1,1,1,1,5,23000000,256659
289,285,5,4,1,1,1,1,7,8050000,252213
232,215,4,4,1,1,1,1,8,8100000,175865
128,127,1,1,0,0,0,1,7,8350000,96314
180,157,2,2,1,1,1,0,15,8200000,121393
190,179,3,2,0,0,0,0,13,9600000,126756
275,265,4,4,1,1,1,1,9,9450000,220398
305,276,4,4,1,1,0,0,15,9300000,229534
204,185,4,2,1,1,1,1,18,8400000,164783
149,137,2,1,0,1,0,0,14,9200000,84594
244,236,4,2,1,1,1,1,18,5914000,187849
300,265,5,3,1,1,0,1,5,4500000,258683
198,195,4,5,1,0,1,0,19,5586000,139032
101,98,1,1,0,0,0,1,13,6000000,91359
287,247,4,4,1,1,1,1,15,6200000,239860
134,131,2,2,1,0,0,1,17,23000000,95456
336,310,5,4,1,1,1,1,21,31000000,264968
469,412,7,5,1,1,1,1,5,3180000,367791
206,198,3,2,1,0,0,0,13,4499000,159979
261,231,4,4,1,1,1,1,17,5290000,253517
202,178,3,3,1,1,0,1,2,13000000,160660
189,181,2,2,0,1,1,0,1,32599999,152745
264,260,5,4,1,1,1,1,21,5300000,215895
234,226,4,4,1,1,1,1,8,5800000,207301
250,230,5,4,1,1,1,1,3,8081999,228221
205,198,4,5,1,1,1,1,19,3045000,140752
144,140,2,2,1,0,0,0,16,3482000,85835
154,151,3,2,1,0,0,1,1,22599999,126690
197,180,3,3,1,1,1,0,19,4163000,155339
103,99,1,1,1,0,0,0,21,13100000,84665
149,148,1,1,1,0,0,0,21,4500000,81022
124,116,2,3,0,0,1,0,11,6405000,94299
320,295,5,2,1,1,1,1,15,40500000,246796
217,217,3,2,1,0,1,0,12,12900000,165148
163,149,2,3,1,1,0,0,1,10800000,107098
233,226,4,5,1,1,0,1,22,8050000,175603
223,212,3,1,0,1,0,0,1,2848000,138952
593,528,7,4,1,1,1,1,9,26500000,459310
112,106,1,1,0,0,0,0,6,3828000,78352
224,217,4,2,1,1,1,1,5,6580000,193149
301,298,4,2,1,0,1,1,20,23000000,216299
262,241,5,4,1,1,1,1,3,16000000,214952
167,150,2,1,1,1,0,0,22,14000000,110584
351,315,5,3,1,1,1,1,2,4054000,306327
355,317,5,4,1,1,1,1,9,3400000,295014
211,206,4,2,1,1,1,1,2,3347999,166134
127,114,2,3,0,0,1,0,3,83000000,84043
233,225,4,4,1,1,1,1,11,6656000,204631
277,276,5,4,1,0,1,1,20,4505000,220105
292,260,5,2,1,1,1,1,3,3261999,257781
103,92,1,1,1,1,0,0,20,4864000,67630
385,373,6,5,1,1,1,1,13,4054000,301271
