land_size_sqm,house_size_sqm,no_of_rooms,no_of_bathrooms,living_room,parking_space,front_garden,swimming_pool,house_age,Land_Rate_per_Acre,property_value
203,191,4,2,1,1,0,1,13,172113,4350000
213,194,3,3,0,1,0,0,4,158811,17500000
294,273,5,5,1,1,1,0,6,260365,17500000
330,288,5,2,1,1,1,1,13,268489,4920000
264,245,5,2,1,1,0,1,11,218986,10000000
110,104,1,1,1,0,0,0,9,68157,47000000
244,237,5,2,1,1,1,1,9,219311,41000000
398,360,6,7,1,1,1,1,12,320560,8500000
297,270,4,5,1,1,1,1,21,261124,8000000
126,121,1,1,0,0,0,0,19,79388,5800000
446,369,8,9,1,1,1,1,4,364786,28000000
174,152,2,1,1,1,0,1,2,152517,29000000
360,319,6,6,1,1,1,1,19,293935,6200000
396,358,6,6,1,1,1,1,17,311763,4246000
215,184,3,2,0,1,0,1,11,166719,14500000
222,207,3,3,1,0,0,0,9,178607,13500000
215,204,3,1,0,1,0,0,20,148442,4000000
241,235,4,2,1,1,0,1,16,169670,18500000
213,192,3,3,0,0,0,1,3,172576,19800000
224,221,3,1,1,0,0,0,10,155042,8790000
327,326,5,2,1,1,1,1,13,245909,8000000
256,244,5,3,1,1,1,0,19,191144,15000000
258,255,4,2,1,1,1,0,17,201714,4500000
245,229,4,2,1,1,1,0,8,172617,8200000
268,267,5,5,1,1,1,1,19,226617,4255000
240,224,5,4,1,1,1,1,16,210461,7040000
348,301,5,2,1,1,1,1,3,287787,6909999
289,288,4,3,1,0,1,1,14,222656,7080000
260,233,4,5,1,1,1,1,4,224868,7100000
270,234,5,4,0,1,1,1,4,245283,20000000
255,243,5,4,1,1,1,1,17,209731,9579000
242,230,5,3,1,1,1,1,2,230838,17700000
109,108,1,1,0,0,0,0,18,61188,12900000
300,268,4,3,1,1,1,0,18,217452,8345999
464,443,6,7,1,1,1,1,20,369480,8247000
180,163,2,1,1,1,0,1,15,123055,21700000
200,180,3,2,1,1,0,0,13,163292,19300000
341,341,5,2,1,1,1,0,1,254115,14400000
276,262,5,5,1,1,1,1,1,236549,13600000
270,236,4,2,0,1,1,1,20,219168,12900000
359,323,6,4,0,1,1,1,17,263754,8128000
508,451,7,6,1,1,1,1,20,387437,9000000
272,244,5,2,1,1,1,1,17,236763,9000000
332,300,5,5,1,1,1,1,14,294066,6959999
127,126,2,3,1,0,0,0,18,89873,9822000
249,226,4,3,1,1,1,1,1,233940,10700000
504,489,8,9,1,1,1,1,13,404424,10500000
269,233,4,5,0,1,0,1,10,220458,10100000
145,129,1,1,0,0,0,0,14,86859,10100000
231,220,3,3,1,1,0,0,18,169984,10400000
272,244,4,5,1,1,1,1,10,237984,9535000
341,292,6,7,1,1,1,1,9,298069,8693000
467,422,7,7,1,1,1,1,15,358335,10500000
150,132,1,1,0,0,0,0,1,76763,9000000
173,165,2,3,1,0,0,1,5,141434,9535000
322,307,5,4,1,1,1,1,7,268252,8693000
164,160,2,2,0,0,1,0,11,131814,9535000
194,172,3,4,1,1,0,0,15,158740,8693000
217,189,3,3,0,1,0,0,19,158054,8395000
219,217,3,3,1,0,1,0,3,137469,9486000
310,292,4,4,1,1,0,1,14,252479,9209000
272,266,4,5,1,1,1,0,4,218147,8373000
174,153,2,2,1,0,0,0,18,138929,9551000
144,141,1,2,0,0,0,0,20,65319,9551000
185,169,3,2,1,0,0,1,18,134825,10100000
399,389,6,4,1,1,1,1,10,323981,9551000
272,259,4,3,1,1,1,1,18,200120,9523000
179,164,2,3,0,1,1,0,20,135905,9361000
153,137,3,1,0,0,0,0,21,111493,9339000
168,151,3,2,0,1,0,1,15,138734,8451000
292,276,5,4,1,1,0,1,10,234408,9565000
307,271,4,4,1,1,1,1,18,257606,9530000
216,190,4,4,1,1,0,1,12,166707,8606000
253,248,5,2,1,1,1,0,19,202281,9579000
254,252,5,4,1,1,1,1,4,227372,10100000
205,182,4,4,1,1,1,1,22,201653,9323000
169,157,2,1,0,0,0,0,21,90483,9100000
199,179,3,4,1,0,1,0,18,149023,9719000
341,306,6,5,1,1,1,1,3,282186,8345999
138,129,1,1,1,1,0,0,6,110817,8247000
109,103,1,1,1,0,0,0,1,68178,8169000
175,161,3,4,1,0,0,0,16,139032,8240000
234,208,4,5,1,1,1,1,9,212129,8219000
268,262,5,4,1,1,1,0,14,209231,8120000
109,104,1,1,0,0,0,0,20,60018,9399000
267,252,4,4,1,1,1,1,7,204838,4469000
335,332,5,5,0,1,1,1,1,332617,4335000
106,104,1,2,0,0,0,0,4,80983,6648999
150,133,1,2,0,0,1,0,11,99224,5987000
191,169,3,1,0,1,1,0,21,122390,7470999
146,144,2,2,0,0,0,0,1,103927,8596000
409,408,6,7,1,1,1,1,21,322828,4980000
240,224,3,4,0,1,0,0,17,153199,27100000
195,193,3,3,1,0,0,0,11,130320,26900000
380,349,6,6,1,1,1,1,15,309895,26800000
144,138,1,2,1,0,0,0,7,106619,26300000
161,161,3,2,1,0,0,1,12,138496,14300000
190,180,4,4,0,1,0,0,7,138254,17700000
246,217,5,3,1,1,1,1,12,207261,17500000
180,162,3,2,1,1,1,0,2,153595,16600000
287,260,4,4,1,1,1,1,13,231131,16000000
177,164,3,1,0,1,0,0,8,134564,14100000
277,274,5,2,0,1,1,1,1,238661,21200000
447,403,6,4,1,1,1,1,2,416757,14600000
185,169,2,3,0,0,1,0,9,152111,11299999
217,206,4,5,1,1,1,1,17,177903,10900000
340,294,5,3,0,1,1,1,17,269781,9894000
268,247,5,2,1,1,1,1,16,213729,9129000
201,191,4,3,1,1,1,1,9,176802,8670000
162,144,2,1,0,1,1,0,11,116291,11299999
200,200,3,4,0,0,0,1,21,155556,10900000
426,425,7,7,1,1,1,1,8,341550,15000000
128,120,1,2,0,1,1,0,2,96926,9567000
118,105,1,1,0,1,0,0,8,82041,9245000
193,189,3,4,1,0,0,1,7,162324,7697000
226,205,4,3,1,1,1,1,16,189194,8342000
196,191,4,3,1,1,1,1,9,207942,8134000
707,608,8,8,1,1,1,1,8,570075,6145000
597,581,7,4,1,1,1,1,8,521683,8134000
274,253,5,2,1,1,1,1,14,239444,6145000
505,494,8,5,1,1,1,1,6,403997,8568000
215,208,4,2,1,1,1,1,3,203827,15800000
231,217,4,3,1,1,1,1,6,207948,15000000
261,248,4,5,1,1,1,1,7,236552,14600000
241,236,5,4,1,1,0,1,9,202570,15900000
293,253,5,2,1,1,1,1,18,246237,15800000
139,133,2,3,0,1,0,1,21,115469,15000000
294,291,5,4,1,1,1,1,6,243816,11299999
177,163,3,1,1,1,0,0,20,110706,8415000
245,215,4,4,0,1,1,0,5,207967,8364000
298,285,4,5,1,1,1,1,12,246555,8211000
267,257,5,4,1,1,1,1,15,205382,8184999
229,198,3,3,0,1,1,0,19,169785,8109000
102,91,1,1,0,1,0,0,11,72773,7216000
209,205,3,2,1,0,0,0,16,143738,6018000
168,165,3,3,0,0,0,0,17,120238,8568000
244,236,4,4,1,1,1,1,9,193290,8415000
151,129,3,1,1,1,0,1,14,104931,7114000
104,98,1,2,1,1,0,0,11,77390,7114000
189,167,3,1,0,1,0,0,4,150170,7309999
226,205,4,4,1,1,0,1,9,188898,5998000
286,252,4,4,1,1,1,1,15,252146,6018000
193,189,4,4,1,0,0,1,11,147144,5916000
242,220,4,2,1,1,1,1,22,214484,3213000
359,316,5,3,1,1,1,1,4,304141,5916000
310,276,4,3,1,1,1,1,2,265094,3213000
284,244,4,5,1,1,1,1,1,275772,4988000
668,551,8,6,0,1,1,1,16,574528,2709000
164,163,2,2,0,0,0,0,13,104962,7675000
309,280,4,5,1,1,0,1,8,258833,8670000
255,231,4,2,1,1,1,1,19,196737,23100000
121,110,2,1,0,1,0,0,15,106486,18600000
382,348,6,4,1,1,1,1,15,284625,10900000
151,137,2,3,0,0,0,1,20,130072,26200000
334,321,5,3,1,1,1,1,18,252797,8190000
205,194,4,5,1,1,1,1,3,161684,11399999
212,193,3,4,0,1,0,0,2,168388,11399999
127,123,1,1,0,0,0,0,22,63837,6088000
288,257,5,2,1,1,1,1,22,245935,5443000
260,237,5,2,1,1,1,1,3,209604,26200000
135,132,1,1,1,0,0,0,21,105347,16500000
286,253,4,2,1,1,0,1,7,231960,15500000
305,284,5,5,1,1,1,1,13,254037,22400000
232,224,3,3,1,1,1,0,9,197837,22400000
231,208,5,3,1,1,1,1,5,191114,15100000
148,129,1,2,1,1,0,0,6,88060,14500000
238,234,4,4,1,0,1,1,9,177457,18600000
316,283,5,5,1,1,1,1,15,260139,15700000
364,360,6,4,1,1,1,1,17,286540,12400000
264,245,4,3,1,1,1,1,1,238296,13899999
271,255,4,2,0,1,1,0,8,222925,11100000
131,128,1,2,1,0,0,0,15,88338,10900000
130,129,2,2,0,0,0,1,10,110976,8190000
194,185,4,5,1,1,1,1,14,144529,11399999
126,122,2,3,0,0,0,0,1,101665,11399999
173,167,3,4,1,1,1,0,6,184771,11000000
474,464,7,4,1,1,1,1,6,399439,10400000
203,182,4,3,1,1,0,1,22,159302,8823000
293,264,4,3,1,1,0,1,20,212971,9040000
170,149,2,3,1,1,0,1,1,133209,6619000
210,184,3,4,0,1,1,0,8,163285,10200000
307,275,5,2,1,1,1,1,18,246637,9412000
306,267,5,4,1,1,1,1,21,259136,4637000
105,91,1,2,0,1,0,0,20,72792,8550000
227,193,4,5,1,1,1,1,9,220457,4600000
259,230,5,5,1,1,1,1,16,213094,15500000
191,173,4,2,0,1,1,1,12,172286,22400000
345,302,5,3,1,1,1,1,9,300137,8190000
232,222,5,3,1,1,1,1,6,201122,10500000
217,198,3,4,0,1,0,1,4,195032,5610000
196,192,4,4,1,1,1,1,2,157146,5335000
469,430,7,5,1,1,1,1,20,372550,6091000
193,173,4,4,0,1,0,1,4,162891,7040000
165,142,2,3,1,0,0,0,9,96887,7709999
156,153,3,2,1,0,0,0,4,116649,5335000
183,174,3,2,0,1,0,1,20,162492,4250000
240,236,4,3,1,0,1,0,5,183100,4877000
273,244,5,4,1,1,1,1,9,245806,4845000
215,198,3,1,0,1,0,1,13,147956,5070000
307,294,5,5,1,1,1,1,21,259120,3544000
276,253,4,2,1,1,1,1,3,253913,5070000
290,251,5,3,1,1,1,1,14,222652,3902000
276,247,4,3,1,1,1,0,5,209573,13000000
208,182,3,3,1,0,0,0,5,126998,13000000
215,189,4,2,1,1,1,1,12,192671,13000000
218,202,3,2,1,1,0,0,9,165600,14300000
293,292,4,3,1,1,1,0,18,226297,12100000
166,142,3,3,0,0,1,0,3,139000,6091000
125,124,1,1,0,0,0,1,20,100922,7040000
274,256,4,2,1,1,0,1,7,203874,7114000
181,173,3,4,0,1,0,0,6,123339,6069000
248,235,4,5,1,1,0,1,3,242927,8550000
117,103,1,2,1,1,0,0,9,80805,4600000
238,216,3,4,0,1,1,0,17,174955,5243000
412,373,6,7,1,1,1,1,13,340215,3100000
148,135,1,1,0,0,0,0,8,89559,3800000
156,143,2,2,0,1,0,0,5,136766,3900000
305,289,4,3,1,1,1,1,8,250608,4500000
226,201,4,3,1,1,1,1,4,177630,9400000
234,200,4,2,1,1,1,1,18,192284,8597000
293,254,4,2,1,1,1,0,6,214157,7600000
120,120,1,2,1,0,0,0,19,65590,6401000
290,253,4,4,0,1,1,1,3,216986,15400000
268,236,5,4,1,1,1,1,4,227682,15200000
223,192,3,2,1,1,1,0,19,194808,14400000
209,199,4,5,0,1,0,1,13,173770,13899999
235,204,4,3,1,1,1,1,16,207286,12000000
117,111,1,2,1,0,0,0,19,84180,11700000
218,211,3,2,1,1,0,0,17,166604,11100000
215,203,4,5,1,1,1,1,5,171714,10800000
199,183,4,5,1,1,1,1,3,202069,21500000
222,222,3,3,1,0,1,0,4,166445,26300000
158,156,3,3,1,0,1,0,10,129185,22599999
277,266,4,5,1,1,0,0,12,187989,25299999
263,237,5,5,1,1,1,1,12,225446,25700000
300,295,5,3,1,1,1,0,16,224919,17300000
106,104,1,2,0,0,1,0,21,70357,17500000
154,140,3,1,1,0,0,1,15,118814,16299999
216,187,4,3,1,1,1,1,12,197211,15600000
137,121,1,1,1,1,0,0,10,109340,15000000
210,179,3,4,1,1,0,0,13,161952,15000000
145,133,2,2,1,0,0,1,12,121569,15300000
319,288,5,5,1,1,1,1,11,320116,15300000
150,143,1,1,1,1,0,0,7,96738,7208000
243,208,4,5,1,1,1,1,19,212413,8400000
101,100,1,1,0,0,0,0,14,81251,8400000
420,360,6,5,1,1,1,1,2,402970,8120000
266,244,4,3,1,1,0,1,20,202022,7840000
767,678,8,9,1,1,1,1,12,692086,8400000
166,163,2,1,0,0,0,0,6,116616,7840000
137,126,1,1,0,1,1,0,17,117264,8400000
276,240,4,5,0,1,1,1,7,229773,8400000
324,321,5,2,1,1,1,0,9,262513,7498999
199,187,4,2,1,1,0,1,10,173111,7840000
439,436,6,4,1,1,1,1,17,320752,8081999
217,210,4,4,1,1,1,1,13,238405,8400000
219,208,3,4,1,1,1,0,10,159768,8400000
251,250,5,3,1,1,1,1,18,210909,8400000
154,152,3,2,0,0,0,0,9,83735,4950000
255,241,4,3,0,1,1,1,2,244337,4505000
224,200,3,1,1,1,1,0,17,148437,6360000
302,277,4,3,1,1,1,1,22,240369,5202000
224,200,3,3,1,0,1,0,11,171721,6936000
148,145,1,2,1,0,0,0,19,88437,7777000
178,177,2,2,0,0,0,0,4,116234,6375000
219,195,3,4,0,1,0,1,4,168940,5584000
294,281,4,2,1,1,0,1,2,218703,6528000
229,203,4,3,1,1,0,1,3,194543,8400000
157,138,3,4,1,0,1,0,1,125329,8120000
194,173,3,1,0,1,0,1,11,176117,5661000
273,248,5,3,1,1,1,1,10,248374,7840000
204,178,4,5,0,1,1,1,2,208898,8400000
280,238,4,4,1,1,1,1,15,237524,6188000
263,238,4,4,0,1,1,0,10,202409,5750000
336,324,5,4,0,1,1,1,3,268468,7840000
295,283,4,3,0,1,1,1,8,230974,5202000
292,274,4,2,1,1,1,1,9,272300,5277000
783,737,8,6,1,1,1,1,17,684338,6128000
133,127,1,2,1,0,0,0,22,100599,5731000
310,268,5,3,1,1,1,1,8,259689,3300000
309,273,6,7,1,1,1,1,9,259481,4100000
157,145,2,2,0,1,0,0,15,99421,3500000
267,238,4,5,1,1,0,1,11,226331,3490000
334,313,5,3,1,1,0,1,5,255007,12000000
461,408,8,5,1,1,1,1,13,370318,17000000
136,122,1,2,0,1,1,0,17,108593,6340000
221,217,4,4,1,1,0,1,18,209302,13000000
127,122,1,1,0,0,0,0,11,78143,4500000
220,189,3,1,0,1,1,0,19,203821,6150000
447,435,7,7,1,1,1,1,6,373439,6150000
417,395,7,4,1,1,1,1,22,334752,6150000
648,577,8,6,1,1,1,1,11,530871,8120000
151,150,3,4,0,0,0,0,13,106342,6250000
128,118,2,1,1,0,0,0,18,65325,7745000
326,280,6,6,1,1,1,1,12,292020,9122000
306,262,6,5,1,1,1,1,18,244260,9408000
282,251,4,5,1,1,0,1,3,235997,10500000
347,334,5,4,1,1,1,1,3,285849,8106999
284,277,5,3,1,1,1,1,12,280710,9828000
290,289,4,4,1,0,1,1,5,226525,13200000
235,234,4,2,1,1,1,1,3,209753,3105000
112,108,1,1,0,0,0,0,9,65365,3990000
115,98,1,2,0,1,0,0,10,89046,10600000
136,131,2,1,0,0,0,1,22,90116,4635000
160,138,3,3,0,1,0,0,17,103212,6150000
289,256,4,3,1,1,1,1,20,263437,10700000
264,255,4,2,1,1,1,0,10,171855,6700000
191,172,3,1,0,1,1,0,18,143772,31000000
190,189,4,2,0,1,1,1,17,144935,8200000
245,242,5,5,1,0,1,1,22,188601,13200000
360,329,6,7,1,1,1,1,9,308478,10500000
140,129,1,2,1,1,0,0,15,92125,80000000
188,168,3,4,1,1,0,0,18,124956,80000000
307,285,4,4,1,1,1,0,20,232553,9500000
314,305,5,3,1,1,1,1,10,242657,21500000
326,302,6,4,1,1,1,1,17,293044,5850000
458,455,6,4,1,1,1,1,15,370745,6150000
145,138,2,2,0,0,0,0,19,106654,6200000
246,234,4,4,1,1,1,1,19,172336,5800000
460,452,6,5,1,1,1,1,7,357225,5045000
425,394,6,5,1,1,1,1,13,372923,3864000
234,211,4,4,1,1,1,0,14,215624,6150000
203,176,4,3,1,1,0,0,2,147493,6171000
210,208,4,2,1,1,1,1,9,181599,5748000
206,178,3,2,0,0,0,1,14,176508,5500000
190,171,2,2,1,1,0,0,19,115301,5200000
183,172,3,1,1,1,0,0,17,135227,8500000
112,97,1,1,0,0,0,0,17,65204,12200000
269,244,4,2,1,1,1,1,12,229442,10100000
236,219,3,1,1,0,0,0,16,158003,10000000
267,265,5,4,1,1,1,0,13,200594,5800000
112,108,1,2,0,0,0,0,4,66816,7350000
202,187,4,4,1,1,0,1,19,166388,7450000
230,204,4,5,1,1,0,0,3,197287,7500000
209,202,3,2,0,1,0,1,9,176936,8000000
150,150,3,1,0,0,0,0,8,102089,8250000
257,241,4,2,1,1,1,1,11,194602,6200000
306,305,5,4,1,1,1,1,12,239922,6113000
204,204,3,2,1,0,0,0,5,168179,4277000
451,413,6,5,1,1,1,1,17,355416,4277000
227,194,4,4,1,1,1,1,6,213990,41300000
560,527,7,5,1,1,1,1,15,440203,4958000
249,233,5,5,1,1,1,1,5,233775,32799999
453,394,6,5,1,1,1,1,7,369114,49800000
199,179,4,2,1,1,1,1,1,183976,4450000
234,203,4,3,1,1,0,1,11,201505,8500000
232,214,4,2,1,1,1,0,10,184904,7000000
338,305,5,2,1,1,1,1,22,249293,4100000
186,164,3,2,0,1,0,0,10,152476,30400000
146,133,1,1,0,1,1,0,16,118034,24000000
256,236,4,3,1,1,0,1,14,211209,19300000
110,102,1,2,0,0,0,0,3,81364,3759000
150,140,3,3,1,1,1,0,9,114355,9200000
106,101,1,2,1,0,0,0,17,78658,8500000
145,138,1,2,0,0,0,0,21,92552,8300000
141,141,1,2,1,0,0,0,21,97921,8100000
287,255,5,3,1,1,1,1,5,230566,9800000
638,518,8,5,1,1,1,1,10,485505,9550000
207,197,4,5,1,1,1,1,18,199134,9400000
194,176,3,4,1,1,0,0,11,178647,8100000
427,401,6,5,1,1,1,1,16,327151,8250000
155,151,3,1,1,0,0,1,21,104495,7800000
189,169,2,3,0,1,1,0,22,149229,8100000
214,182,3,3,0,1,0,0,15,143459,12000000
299,281,5,3,0,1,1,0,9,236899,11900000
290,256,4,2,0,1,1,0,13,199864,10500000
246,217,4,5,0,1,1,1,18,220207,15900000
304,298,5,4,1,1,1,1,6,266567,3425000
541,522,7,4,1,1,1,1,21,425148,7000000
289,269,4,5,1,1,1,1,13,278712,6500000
209,186,3,2,1,1,0,0,5,136515,22799999
150,140,3,4,1,1,0,0,14,114169,3045000
264,243,4,5,1,1,1,1,8,203974,6000000
343,312,5,3,0,1,1,1,9,246632,6600000
178,177,3,3,1,0,0,1,19,157844,4700000
226,219,3,4,0,1,0,0,7,145237,25600000
334,324,5,2,1,1,1,1,4,292941,6188000
281,253,4,3,0,1,1,0,2,264968,8400000
360,327,5,2,0,1,1,1,17,287175,6188000
160,136,2,3,1,1,0,1,14,114004,8400000
171,169,2,1,1,0,0,0,15,111380,8400000
317,316,5,2,1,1,1,1,3,277634,6188000
236,201,3,2,0,1,0,1,13,197145,6188000
360,340,5,2,1,1,1,1,8,288400,8400000
260,238,4,3,0,1,1,1,20,231866,7840000
228,220,4,2,1,1,0,0,20,175989,35500000
288,245,5,2,1,1,1,1,17,252196,12000000
121,114,2,1,0,1,0,0,22,69912,9600000
152,134,2,3,0,0,0,1,14,120739,9400000
193,184,4,4,0,1,1,1,3,156289,3900000
289,248,5,3,1,1,1,1,9,264436,3500000
462,461,6,4,1,1,1,1,17,366896,3500000
328,289,6,5,1,1,1,1,14,288951,4400000
199,180,3,3,0,0,0,0,14,150397,8500000
127,127,2,2,1,0,0,0,13,75754,3320000
197,178,4,2,1,1,1,1,9,185942,29800000
181,162,3,4,1,1,1,0,7,138954,6200000
347,341,5,3,1,1,1,1,14,276676,8300000
191,166,3,2,1,0,0,1,9,129082,7950000
345,325,6,7,1,1,1,1,1,299999,9350000
206,202,3,2,0,0,0,1,11,173608,9250000
300,272,6,4,1,1,1,1,20,251780,5700000
245,222,4,2,1,1,1,1,10,213396,7000000
137,136,1,2,0,0,1,0,21,80978,7400000
309,284,4,2,1,1,1,1,15,219743,6250000
713,578,8,7,1,1,1,1,12,541825,9300000
208,205,4,3,1,0,1,0,1,181335,8000000
237,203,4,2,1,1,1,0,2,180367,8500000
297,267,5,2,1,1,1,1,21,233180,8500000
512,491,8,6,1,1,1,1,13,424789,8400000
283,267,4,4,1,1,1,1,8,228090,6150000
266,243,5,5,1,1,1,1,5,225123,6150000
297,293,5,3,1,1,1,1,14,244801,5700000
465,440,7,6,1,1,1,1,22,393364,23500000
309,297,4,5,1,1,1,1,11,259852,2800000
350,326,5,4,0,1,1,1,16,282790,4876000
165,154,3,4,0,1,0,0,3,124741,36500000
273,237,4,2,1,1,1,0,4,196480,7000000
343,297,5,2,1,1,1,1,9,285496,7400000
232,218,3,4,1,1,1,0,5,196210,7400000
246,244,5,4,1,1,1,1,13,196145,19000000
174,168,2,1,0,1,0,0,17,126606,3950000
150,144,3,3,1,1,0,1,15,132548,7380000
122,110,1,1,0,0,0,0,11,88060,9900000
126,113,1,2,1,0,0,0,1,74763,8000000
121,121,1,2,0,0,0,0,8,85575,2300000
331,315,5,5,1,1,1,0,7,250668,3647999
208,208,3,4,1,0,1,0,10,155593,3332000
173,157,3,1,0,1,1,0,7,116840,2800000
326,314,5,5,1,1,1,0,17,257226,36000000
724,627,8,7,1,1,1,1,13,560313,175000000
135,122,2,3,0,1,0,1,10,131015,6000000
209,204,4,4,1,0,1,1,18,183243,7500000
167,148,2,2,1,1,1,0,4,134779,7400000
232,213,3,1,1,0,1,0,7,168998,6950000
228,199,3,2,1,1,1,0,20,146426,6950000
315,306,5,3,1,1,1,1,15,240939,6900000
244,223,4,4,0,1,1,1,2,222748,7000000
239,225,5,2,1,1,1,1,4,188485,7500000
175,173,3,1,1,0,0,1,4,125708,7500000
259,224,5,2,1,1,1,1,19,229824,6200000
189,174,3,4,1,0,0,1,10,161501,6000000
166,153,3,1,0,0,0,0,2,100711,7000000
244,230,4,2,1,1,0,1,22,190784,6900000
202,193,3,3,0,0,1,0,3,149933,7208000
232,215,4,5,1,1,0,1,17,204412,7500000
239,219,4,3,1,1,1,1,9,212089,7208000
454,410,7,7,1,1,1,1,3,386874,3400000
328,315,5,2,1,1,1,1,5,253012,3400000
301,287,4,2,1,1,1,1,1,227387,8081999
142,124,1,2,0,0,0,0,17,82745,6603000
251,233,5,2,1,1,1,1,9,231164,6015000
334,324,5,4,0,1,1,1,19,286393,7498999
146,138,1,1,0,0,0,0,14,79861,8081999
300,280,4,4,1,1,1,1,11,240873,10500000
255,250,5,2,0,0,1,1,5,211450,2800000
182,157,3,1,1,1,0,1,10,159502,4789000
256,225,4,2,1,1,1,1,6,231448,13200000
315,313,5,5,1,0,1,1,7,260227,7840000
152,143,2,3,0,0,0,0,19,103084,8120000
346,306,5,5,1,1,0,1,21,243714,8400000
221,199,3,1,1,0,0,0,11,161483,4190000
152,134,2,2,1,0,0,1,8,110686,7840000
247,240,4,2,1,1,1,1,12,201345,49000000
346,301,5,3,1,1,1,0,21,265462,38500000
219,208,4,3,0,1,1,1,7,206024,30000000
183,171,3,2,0,1,1,0,4,154784,7731999
139,121,2,2,0,1,0,0,22,103154,27000000
165,148,3,3,1,0,0,1,15,175392,4800000
169,162,3,4,1,1,0,1,7,143560,4300000
245,212,4,3,1,1,0,1,3,203349,5200000
199,195,3,4,1,0,0,0,17,135560,40599999
217,196,4,2,1,1,1,1,13,182258,23600000
381,327,6,4,1,1,1,1,10,324678,120000000
279,247,4,2,1,1,1,1,7,268216,21000000
137,124,1,2,0,1,0,0,3,86892,55400000
306,288,4,5,0,1,1,1,4,275735,26000000
196,188,4,5,1,1,1,1,17,155692,42100000
178,168,2,1,0,1,0,1,16,151432,62900000
195,184,3,1,1,1,0,0,10,155421,40100000
178,156,3,1,1,1,1,0,2,140290,97600000
206,178,4,4,1,1,1,1,4,159818,14000000
509,441,7,6,1,1,1,1,12,403675,50199999
167,157,3,4,0,1,0,0,18,112733,21200000
141,128,1,1,1,1,0,0,21,69056,54600000
295,280,4,2,1,1,1,1,7,228210,57500000
233,231,5,2,1,0,1,1,20,176517,30400000
293,256,5,2,1,1,1,1,20,235333,28000000
304,274,4,4,1,1,1,1,20,236317,40000000
333,305,5,4,1,1,1,1,11,272892,47500000
279,258,4,3,1,1,1,1,12,193179,32000000
254,226,5,4,1,1,1,1,22,239937,22000000
237,211,5,4,0,1,1,1,3,205067,15000000
470,428,6,6,1,1,1,1,10,392955,4200000
208,178,3,1,1,0,0,1,19,150516,6500000
285,261,5,3,1,1,1,1,17,303095,4600000
256,219,5,2,1,1,1,0,4,216031,9800000
283,275,4,2,1,1,1,1,8,262286,6528000
347,338,5,4,1,1,0,1,17,287452,4600000
686,610,8,9,1,1,1,1,9,553917,18600000
299,259,4,3,1,1,1,1,14,222257,5500000
247,236,5,5,1,1,1,1,20,204102,4400000
223,193,4,3,0,1,0,1,6,184238,8120000
213,196,3,4,0,1,0,0,16,145488,8400000
159,155,3,4,0,0,0,1,14,120312,12400000
555,485,7,4,1,1,1,1,3,513594,7840000
140,124,2,1,1,0,0,0,12,100058,8120000
119,108,1,1,0,1,0,0,1,68482,8400000
258,221,4,3,1,1,1,1,3,248041,8400000
335,303,5,4,1,1,1,1,2,288731,8400000
396,382,6,7,1,1,1,1,2,344604,8400000
316,275,5,5,1,1,1,1,10,275363,4225000
157,143,3,2,0,0,0,0,1,105788,4300000
259,244,4,5,1,1,1,1,20,213286,3390000
484,466,7,8,1,1,1,1,10,412642,8400000
183,180,3,2,0,0,0,1,19,129066,8400000
299,275,5,4,1,1,1,0,2,222123,3888000
127,117,1,2,0,0,0,0,21,109068,3869000
265,254,4,3,0,1,1,1,22,185875,12500000
165,159,3,2,0,0,0,1,2,137598,26000000
137,129,2,3,1,0,0,1,19,82747,19000000
238,230,4,2,0,1,1,1,22,196829,16500000
217,206,3,4,0,1,0,1,21,165372,42300000
252,231,5,4,1,1,1,1,9,202468,190000000
188,176,2,1,1,1,0,0,11,126081,7450000
246,232,4,5,1,1,1,1,7,190034,6150000
256,223,5,3,1,1,1,0,2,209114,6600000
248,234,4,3,0,1,1,1,13,219430,4750000
238,232,3,3,1,1,0,1,10,185464,6015000
185,162,3,4,0,1,0,1,12,125418,6360000
156,140,3,3,1,1,0,0,1,100458,7498999
135,132,2,1,1,0,0,0,4,82197,7155000
204,192,3,2,0,1,0,1,12,167948,6015000
238,226,3,1,0,1,0,1,3,205549,5750000
187,176,3,4,1,0,1,0,15,125197,8081999
355,344,6,4,1,1,1,1,13,317985,3400000
296,276,4,4,0,1,1,1,20,246777,6200000
231,219,3,2,1,1,0,1,7,224372,23500000
267,244,5,3,1,1,1,0,4,219558,22500000
149,147,2,3,0,0,1,0,4,104933,6150000
277,256,5,4,1,1,1,1,20,207289,6150000
185,179,2,3,0,0,1,0,22,104788,6150000
703,571,8,6,0,1,1,1,8,519349,11500000
136,127,2,2,0,1,0,1,14,126428,3030000
168,147,3,1,0,1,1,0,3,121114,4800000
157,156,3,1,0,0,1,0,10,102206,13200000
289,257,4,4,1,1,1,0,18,213083,16000000
357,342,5,5,1,1,1,1,3,316457,6300000
437,388,6,4,1,1,1,1,19,367683,53000000
236,210,5,2,1,1,1,1,1,215029,4300000
222,219,3,4,1,0,1,0,19,167804,8900000
227,205,4,4,1,1,1,0,5,164501,9700000
424,405,7,4,1,1,1,1,7,366550,7840000
248,213,4,5,1,1,0,1,15,181184,7840000
330,315,6,6,1,1,1,1,15,260709,8400000
233,221,3,4,1,0,1,0,8,144435,7840000
